country,year,value,variable,GCM,SRES,iso
The Bahamas,2014,14.25318303,HDD,CCSM3x,A2,bhs
Equatorial Guinea,2014,1.72949683,HDD,CCSM3x,A2,gnq
Burundi,2014,29.78340646,HDD,CCSM3x,A2,bdi
Belize,2014,0.657524997,HDD,CCSM3x,A2,blz
Macedonia,2014,5286.4789,HDD,CCSM3x,A2,mkd
Rwanda,2014,140.6428725,HDD,CCSM3x,A2,rwa
New Caledonia,2014,52.11265098,HDD,CCSM3x,A2,ncl
Djibouti,2014,0.160786345,HDD,CCSM3x,A2,dji
Israel,2014,1132.655432,HDD,CCSM3x,A2,isr
El Salvador,2014,0.554895929,HDD,CCSM3x,A2,slv
Slovenia,2014,5507.515123,HDD,CCSM3x,A2,svn
Vanuatu,2014,0.287368856,HDD,CCSM3x,A2,vut
French Polynesia,2014,0,HDD,CCSM3x,A2,pyf
Kuwait,2014,678.2963536,HDD,CCSM3x,A2,kwt
Swaziland,2014,433.6563847,HDD,CCSM3x,A2,swz
Timor-Leste,2014,0.44385567,HDD,CCSM3x,A2,tls
Jamaica,2014,0.470242536,HDD,CCSM3x,A2,jam
Qatar,2014,175.0352944,HDD,CCSM3x,A2,qat
The Gambia,2014,0.062361133,HDD,CCSM3x,A2,gmb
Cyprus,2014,1532.020655,HDD,CCSM3x,A2,cyp
Lebanon,2014,2396.417423,HDD,CCSM3x,A2,lbn
Puerto Rico,2014,0,HDD,CCSM3x,A2,pri
Cape Verde,2014,4.312763984,HDD,CCSM3x,A2,cpv
Trinidad &#38; Tobago,2014,0,HDD,CCSM3x,A2,tto
Brunei,2014,0,HDD,CCSM3x,A2,brn
Occupied Palestinian Territory,2014,1355.393974,HDD,CCSM3x,A2,pse
Samoa,2014,0,HDD,CCSM3x,A2,wsm
Guadeloupe,2014,0,HDD,CCSM3x,A2,glp
Reunion,2014,0,HDD,CCSM3x,A2,reu
Comoros,2014,0.131753901,HDD,CCSM3x,A2,com
Luxembourg,2014,5599.055015,HDD,CCSM3x,A2,lux
Hong Kong,2014,0,HDD,CCSM3x,A2,hkg
Singapore,2014,0,HDD,CCSM3x,A2,sgp
Western Sahara,2014,177.0206791,HDD,CCSM3x,A2,esh
Russia,2015,8779.213561,HDD,CCSM3x,A2,rus
Canada,2015,7564.796351,HDD,CCSM3x,A2,can
United States,2015,4002.64983,HDD,CCSM3x,A2,usa
China,2015,3979.051083,HDD,CCSM3x,A2,chn
Brazil,2015,239.665765,HDD,CCSM3x,A2,bra
Australia,2015,1803.754281,HDD,CCSM3x,A2,aus
India,2015,270.4642403,HDD,CCSM3x,A2,ind
Argentina,2015,1860.961268,HDD,CCSM3x,A2,arg
Kazakhstan,2015,7868.901952,HDD,CCSM3x,A2,kaz
Sudan,2015,12.30315441,HDD,CCSM3x,A2,sdn
Algeria,2015,2012.376936,HDD,CCSM3x,A2,dza
Congo DRC,2015,53.34678237,HDD,CCSM3x,A2,cod
Indonesia,2015,0.314165602,HDD,CCSM3x,A2,idn
Mexico,2015,1117.166259,HDD,CCSM3x,A2,mex
Saudi Arabia,2015,292.4465981,HDD,CCSM3x,A2,sau
Libya,2015,984.1030933,HDD,CCSM3x,A2,lby
Iran,2015,3766.113222,HDD,CCSM3x,A2,irn
Mongolia,2015,12275.47805,HDD,CCSM3x,A2,mng
Peru,2015,2308.685638,HDD,CCSM3x,A2,per
Chad,2015,5.73685144,HDD,CCSM3x,A2,tcd
Angola,2015,70.28033552,HDD,CCSM3x,A2,ago
Mali,2015,1.295701099,HDD,CCSM3x,A2,mli
South Africa,2015,1251.900633,HDD,CCSM3x,A2,zaf
Niger,2015,7.450262687,HDD,CCSM3x,A2,ner
Colombia,2015,776.981737,HDD,CCSM3x,A2,col
Ethiopia,2015,425.4576896,HDD,CCSM3x,A2,eth
Bolivia,2015,3018.128866,HDD,CCSM3x,A2,bol
Mauritania,2015,4.040880835,HDD,CCSM3x,A2,mrt
Egypt,2015,752.665351,HDD,CCSM3x,A2,egy
Venezuela,2015,6.082236161,HDD,CCSM3x,A2,ven
Nigeria,2015,1.01934557,HDD,CCSM3x,A2,nga
Tanzania,2015,36.82180661,HDD,CCSM3x,A2,tza
Namibia,2015,494.3743588,HDD,CCSM3x,A2,nam
Chile,2015,4653.269937,HDD,CCSM3x,A2,chl
Pakistan,2015,923.3845097,HDD,CCSM3x,A2,pak
Turkey,2015,3322.404414,HDD,CCSM3x,A2,tur
Mozambique,2015,26.4138323,HDD,CCSM3x,A2,moz
Zambia,2015,163.2985838,HDD,CCSM3x,A2,zmb
Myanmar,2015,70.08610846,HDD,CCSM3x,A2,mmr
Morocco,2015,1641.578176,HDD,CCSM3x,A2,mar
Somalia,2015,2.496330923,HDD,CCSM3x,A2,som
Afghanistan,2015,4987.32052,HDD,CCSM3x,A2,afg
Central African Republic,2015,1.319239614,HDD,CCSM3x,A2,caf
Madagascar,2015,294.517953,HDD,CCSM3x,A2,mdg
Ukraine,2015,6359.393378,HDD,CCSM3x,A2,ukr
Kenya,2015,295.0170288,HDD,CCSM3x,A2,ken
Botswana,2015,493.6855878,HDD,CCSM3x,A2,bwa
France,2015,4402.558613,HDD,CCSM3x,A2,fra
Thailand,2015,9.7583448,HDD,CCSM3x,A2,tha
Spain,2015,3133.919004,HDD,CCSM3x,A2,esp
Papua New Guinea,2015,0.731123495,HDD,CCSM3x,A2,png
Turkmenistan,2015,3819.816808,HDD,CCSM3x,A2,tkm
Cameroon,2015,1.821965885,HDD,CCSM3x,A2,cmr
Sweden,2015,4545.987275,HDD,CCSM3x,A2,swe
Iraq,2015,1315.943298,HDD,CCSM3x,A2,irq
Yemen,2015,545.1296216,HDD,CCSM3x,A2,yem
Uzbekistan,2015,4228.463947,HDD,CCSM3x,A2,uzb
Japan,2015,3951.776611,HDD,CCSM3x,A2,jpn
Paraguay,2015,334.6623712,HDD,CCSM3x,A2,pry
Zimbabwe,2015,439.8167562,HDD,CCSM3x,A2,zwe
Philippines,2015,1.826005008,HDD,CCSM3x,A2,phl
Germany,2015,5494.339387,HDD,CCSM3x,A2,deu
Norway,2015,7542.880887,HDD,CCSM3x,A2,nor
Malaysia,2015,0.488633275,HDD,CCSM3x,A2,mys
Finland,2015,8288.593524,HDD,CCSM3x,A2,fin
Congo,2015,0.157190529,HDD,CCSM3x,A2,cog
Vietnam,2015,152.6001875,HDD,CCSM3x,A2,vnm
Cote dIvoire,2015,0.795187901,HDD,CCSM3x,A2,civ
Oman,2015,71.85013867,HDD,CCSM3x,A2,omn
Italy,2015,3930.416631,HDD,CCSM3x,A2,ita
Poland,2015,6182.425863,HDD,CCSM3x,A2,pol
New Zealand,2015,2719.445467,HDD,CCSM3x,A2,nzl
Burkina Faso,2015,0.374259921,HDD,CCSM3x,A2,bfa
United Kingdom,2015,5244.851085,HDD,CCSM3x,A2,gbr
Gabon,2015,1.060608927,HDD,CCSM3x,A2,gab
Ecuador,2015,1122.16705,HDD,CCSM3x,A2,ecu
Guinea,2015,0.065447608,HDD,CCSM3x,A2,gin
Ghana,2015,0.604563828,HDD,CCSM3x,A2,gha
Romania,2015,5460.058977,HDD,CCSM3x,A2,rom
Laos,2015,129.7260097,HDD,CCSM3x,A2,lao
Uganda,2015,42.61064044,HDD,CCSM3x,A2,uga
Guyana,2015,0.305372185,HDD,CCSM3x,A2,guy
Belarus,2015,7111.729288,HDD,CCSM3x,A2,blr
Senegal,2015,0.084205105,HDD,CCSM3x,A2,sen
Kyrgyzstan,2015,8447.612085,HDD,CCSM3x,A2,kgz
Syria,2015,2354.921681,HDD,CCSM3x,A2,syr
Cambodia,2015,0.38583262,HDD,CCSM3x,A2,khm
Uruguay,2015,1614.35356,HDD,CCSM3x,A2,ury
Greece,2015,2991.8370410000002,HDD,CCSM3x,A2,grc
Tunisia,2015,1528.839321,HDD,CCSM3x,A2,tun
Suriname,2015,0.011577078,HDD,CCSM3x,A2,sur
Nepal,2015,1624.100271,HDD,CCSM3x,A2,npl
Bangladesh,2015,37.48123718,HDD,CCSM3x,A2,bgd
Tajikistan,2015,5339.23328,HDD,CCSM3x,A2,tjk
Cuba,2015,9.030153461,HDD,CCSM3x,A2,cub
North Korea,2015,6772.765006,HDD,CCSM3x,A2,prk
Eritrea,2015,67.48422454,HDD,CCSM3x,A2,eri
Nicaragua,2015,1.861747403,HDD,CCSM3x,A2,nic
Honduras,2015,15.89510941,HDD,CCSM3x,A2,hnd
Benin,2015,0.042085172,HDD,CCSM3x,A2,ben
South Korea,2015,4738.993004,HDD,CCSM3x,A2,kor
Bulgaria,2015,5451.456973,HDD,CCSM3x,A2,bgr
Guatemala,2015,250.6770297,HDD,CCSM3x,A2,gtm
Iceland,2015,8478.619686,HDD,CCSM3x,A2,isl
Serbia and Montenegro,2015,5035.75612,HDD,CCSM3x,A2,mne
Malawi,2015,103.8781536,HDD,CCSM3x,A2,mwi
Liberia,2015,0.366855896,HDD,CCSM3x,A2,lbr
Portugal,2015,2066.515874,HDD,CCSM3x,A2,prt
Hungary,2015,5237.700721,HDD,CCSM3x,A2,hun
Jordan,2015,1713.083563,HDD,CCSM3x,A2,jor
Azerbaijan,2015,4453.893518,HDD,CCSM3x,A2,aze
Panama,2015,0.584457987,HDD,CCSM3x,A2,pan
French Guiana,2015,0.009452872,HDD,CCSM3x,A2,guf
Austria,2015,6116.336464,HDD,CCSM3x,A2,aut
United Arab Emirates,2015,123.9703189,HDD,CCSM3x,A2,are
Czech Republic,2015,6143.762881,HDD,CCSM3x,A2,cze
Ireland,2015,5281.329035,HDD,CCSM3x,A2,irl
Sierra Leone,2015,0.232071771,HDD,CCSM3x,A2,sle
Sri Lanka,2015,0.126292082,HDD,CCSM3x,A2,lka
Georgia,2015,5562.502771,HDD,CCSM3x,A2,geo
Latvia,2015,7171.465933,HDD,CCSM3x,A2,lva
Lithuania,2015,6999.388568,HDD,CCSM3x,A2,ltu
Croatia,2015,4707.733248,HDD,CCSM3x,A2,hrv
Togo,2015,0.184958108,HDD,CCSM3x,A2,tgo
Costa Rica,2015,25.27650272,HDD,CCSM3x,A2,cri
Denmark,2015,953.6726995,HDD,CCSM3x,A2,dnk
Dominican Republic,2015,9.941040659,HDD,CCSM3x,A2,dom
Bosnia &#38; Herzegovina,2015,5645.183832,HDD,CCSM3x,A2,bih
Slovakia,2015,6244.272122,HDD,CCSM3x,A2,svk
Estonia,2015,7273.604415,HDD,CCSM3x,A2,est
Solomon Is.,2015,0.100609012,HDD,CCSM3x,A2,slb
Switzerland,2015,6517.661473,HDD,CCSM3x,A2,che
Taiwan,2015,1155.690629,HDD,CCSM3x,A2,twn
Bhutan,2015,4494.9085,HDD,CCSM3x,A2,btn
Netherlands,2015,4491.766073,HDD,CCSM3x,A2,nld
Guinea-Bissau,2015,0.003830885,HDD,CCSM3x,A2,gnb
Moldova,2015,5639.844474,HDD,CCSM3x,A2,mda
Haiti,2015,1.43964e-4,HDD,CCSM3x,A2,hti
Belgium,2015,4987.62183,HDD,CCSM3x,A2,bel
Lesotho,2015,3947.727469,HDD,CCSM3x,A2,lso
Albania,2015,3911.692157,HDD,CCSM3x,A2,alb
Fiji,2015,0.554922505,HDD,CCSM3x,A2,fji
Armenia,2015,6942.788291,HDD,CCSM3x,A2,arm
The Bahamas,2015,13.99680886,HDD,CCSM3x,A2,bhs
Equatorial Guinea,2015,1.722717779,HDD,CCSM3x,A2,gnq
Burundi,2015,28.7384859,HDD,CCSM3x,A2,bdi
Belize,2015,0.573582114,HDD,CCSM3x,A2,blz
Macedonia,2015,5269.977946,HDD,CCSM3x,A2,mkd
Rwanda,2015,137.5422213,HDD,CCSM3x,A2,rwa
New Caledonia,2015,50.97042722,HDD,CCSM3x,A2,ncl
Djibouti,2015,0.148332453,HDD,CCSM3x,A2,dji
Israel,2015,1125.37882,HDD,CCSM3x,A2,isr
El Salvador,2015,0.54560141,HDD,CCSM3x,A2,slv
Slovenia,2015,5489.76987,HDD,CCSM3x,A2,svn
Vanuatu,2015,0.278642395,HDD,CCSM3x,A2,vut
French Polynesia,2015,0,HDD,CCSM3x,A2,pyf
Kuwait,2015,672.6206516,HDD,CCSM3x,A2,kwt
Swaziland,2015,428.7898894,HDD,CCSM3x,A2,swz
Timor-Leste,2015,0.415763436,HDD,CCSM3x,A2,tls
Jamaica,2015,0.452888842,HDD,CCSM3x,A2,jam
Qatar,2015,174.1307444,HDD,CCSM3x,A2,qat
The Gambia,2015,0.060557944,HDD,CCSM3x,A2,gmb
Cyprus,2015,1524.716692,HDD,CCSM3x,A2,cyp
Lebanon,2015,2385.954386,HDD,CCSM3x,A2,lbn
Puerto Rico,2015,0,HDD,CCSM3x,A2,pri
Cape Verde,2015,4.386719275,HDD,CCSM3x,A2,cpv
Trinidad &#38; Tobago,2015,0,HDD,CCSM3x,A2,tto
Brunei,2015,0,HDD,CCSM3x,A2,brn
Occupied Palestinian Territory,2015,1347.854076,HDD,CCSM3x,A2,pse
Samoa,2015,0,HDD,CCSM3x,A2,wsm
Guadeloupe,2015,0,HDD,CCSM3x,A2,glp
Reunion,2015,0,HDD,CCSM3x,A2,reu
Comoros,2015,0.126747597,HDD,CCSM3x,A2,com
Luxembourg,2015,5583.609205,HDD,CCSM3x,A2,lux
Hong Kong,2015,0,HDD,CCSM3x,A2,hkg
Singapore,2015,0,HDD,CCSM3x,A2,sgp
Western Sahara,2015,174.9009257,HDD,CCSM3x,A2,esh
Russia,2016,8758.648227,HDD,CCSM3x,A2,rus
Canada,2016,7541.122888,HDD,CCSM3x,A2,can
United States,2016,3986.372652,HDD,CCSM3x,A2,usa
China,2016,3966.384306,HDD,CCSM3x,A2,chn
Brazil,2016,237.6504238,HDD,CCSM3x,A2,bra
Australia,2016,1794.251856,HDD,CCSM3x,A2,aus
India,2016,268.1870288,HDD,CCSM3x,A2,ind
Argentina,2016,1854.34442,HDD,CCSM3x,A2,arg
Kazakhstan,2016,7850.353226,HDD,CCSM3x,A2,kaz
Sudan,2016,12.14187372,HDD,CCSM3x,A2,sdn
Algeria,2016,1999.800971,HDD,CCSM3x,A2,dza
Congo DRC,2016,52.44216108,HDD,CCSM3x,A2,cod
Indonesia,2016,0.322003653,HDD,CCSM3x,A2,idn
Mexico,2016,1106.304703,HDD,CCSM3x,A2,mex
Saudi Arabia,2016,288.7141706,HDD,CCSM3x,A2,sau
Libya,2016,976.5997208,HDD,CCSM3x,A2,lby
Iran,2016,3753.507111,HDD,CCSM3x,A2,irn
Mongolia,2016,12250.99122,HDD,CCSM3x,A2,mng
Peru,2016,2297.265137,HDD,CCSM3x,A2,per
Chad,2016,5.686206025,HDD,CCSM3x,A2,tcd
Angola,2016,68.99762994,HDD,CCSM3x,A2,ago
Mali,2016,1.279823755,HDD,CCSM3x,A2,mli
South Africa,2016,1242.977331,HDD,CCSM3x,A2,zaf
Niger,2016,7.365854886,HDD,CCSM3x,A2,ner
Colombia,2016,769.739117,HDD,CCSM3x,A2,col
Ethiopia,2016,418.4395334,HDD,CCSM3x,A2,eth
Bolivia,2016,3002.556916,HDD,CCSM3x,A2,bol
Mauritania,2016,3.95145765,HDD,CCSM3x,A2,mrt
Egypt,2016,746.9039849,HDD,CCSM3x,A2,egy
Venezuela,2016,5.967486491,HDD,CCSM3x,A2,ven
Nigeria,2016,1.006376985,HDD,CCSM3x,A2,nga
Tanzania,2016,35.96771007,HDD,CCSM3x,A2,tza
Namibia,2016,488.0565008,HDD,CCSM3x,A2,nam
Chile,2016,4635.961975,HDD,CCSM3x,A2,chl
Pakistan,2016,916.2418153,HDD,CCSM3x,A2,pak
Turkey,2016,3311.724317,HDD,CCSM3x,A2,tur
Mozambique,2016,25.80046204,HDD,CCSM3x,A2,moz
Zambia,2016,160.5827779,HDD,CCSM3x,A2,zmb
Myanmar,2016,69.27940753,HDD,CCSM3x,A2,mmr
Morocco,2016,1628.718597,HDD,CCSM3x,A2,mar
Somalia,2016,2.407404249,HDD,CCSM3x,A2,som
Afghanistan,2016,4967.92219,HDD,CCSM3x,A2,afg
Central African Republic,2016,1.321849171,HDD,CCSM3x,A2,caf
Madagascar,2016,290.5428182,HDD,CCSM3x,A2,mdg
Ukraine,2016,6345.202859,HDD,CCSM3x,A2,ukr
Kenya,2016,291.0014997,HDD,CCSM3x,A2,ken
Botswana,2016,487.7793008,HDD,CCSM3x,A2,bwa
France,2016,4387.409825,HDD,CCSM3x,A2,fra
Thailand,2016,9.581703178,HDD,CCSM3x,A2,tha
Spain,2016,3120.431642,HDD,CCSM3x,A2,esp
Papua New Guinea,2016,0.697352849,HDD,CCSM3x,A2,png
Turkmenistan,2016,3809.239248,HDD,CCSM3x,A2,tkm
Cameroon,2016,1.785887815,HDD,CCSM3x,A2,cmr
Sweden,2016,4530.73503,HDD,CCSM3x,A2,swe
Iraq,2016,1308.004274,HDD,CCSM3x,A2,irq
Yemen,2016,539.166534,HDD,CCSM3x,A2,yem
Uzbekistan,2016,4215.559212,HDD,CCSM3x,A2,uzb
Japan,2016,3937.736476,HDD,CCSM3x,A2,jpn
Paraguay,2016,330.4158345,HDD,CCSM3x,A2,pry
Zimbabwe,2016,434.206382,HDD,CCSM3x,A2,zwe
Philippines,2016,1.864606088,HDD,CCSM3x,A2,phl
Germany,2016,5477.688183,HDD,CCSM3x,A2,deu
Norway,2016,7516.794114,HDD,CCSM3x,A2,nor
Malaysia,2016,0.498340028,HDD,CCSM3x,A2,mys
Finland,2016,8261.265035,HDD,CCSM3x,A2,fin
Congo,2016,0.159255536,HDD,CCSM3x,A2,cog
Vietnam,2016,151.2527197,HDD,CCSM3x,A2,vnm
Cote dIvoire,2016,0.810281516,HDD,CCSM3x,A2,civ
Oman,2016,70.52403108,HDD,CCSM3x,A2,omn
Italy,2016,3916.161017,HDD,CCSM3x,A2,ita
Poland,2016,6164.424271,HDD,CCSM3x,A2,pol
New Zealand,2016,2706.964381,HDD,CCSM3x,A2,nzl
Burkina Faso,2016,0.376237965,HDD,CCSM3x,A2,bfa
United Kingdom,2016,5226.194702,HDD,CCSM3x,A2,gbr
Gabon,2016,1.058847162,HDD,CCSM3x,A2,gab
Ecuador,2016,1116.187415,HDD,CCSM3x,A2,ecu
Guinea,2016,0.064484863,HDD,CCSM3x,A2,gin
Ghana,2016,0.610580087,HDD,CCSM3x,A2,gha
Romania,2016,5445.162304,HDD,CCSM3x,A2,rom
Laos,2016,128.447945,HDD,CCSM3x,A2,lao
Uganda,2016,41.91818296,HDD,CCSM3x,A2,uga
Guyana,2016,0.312892169,HDD,CCSM3x,A2,guy
Belarus,2016,7093.814382,HDD,CCSM3x,A2,blr
Senegal,2016,0.076343401,HDD,CCSM3x,A2,sen
Kyrgyzstan,2016,8426.36892,HDD,CCSM3x,A2,kgz
Syria,2016,2344.825207,HDD,CCSM3x,A2,syr
Cambodia,2016,0.37919688,HDD,CCSM3x,A2,khm
Uruguay,2016,1606.517042,HDD,CCSM3x,A2,ury
Greece,2016,2979.992241,HDD,CCSM3x,A2,grc
